step,state,x_center,y_center,width,height,conf,label,ground_left,ground_middle,ground_right,ds_pid,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7
0, DETECTION, 142.81387329101562, 30.154335021972656, 33.96862, 58.934708, 0.49770453572273254, Black Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 141.49122619628906, 29.281295776367188, 35.08407, 58.09108, 0.29257169365882874, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 110.76653289794922, 88.54118347167969, 98.5847, 59.287598, 0.9459678530693054, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 107.94500732421875, 29.233383178710938, 90.98709, 59.589844, 0.7558011412620544, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 106.47358703613281, 29.107891082763672, 88.69531, 58.52385, 0.6886194944381714, Green Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 142.81387329101562, 30.154335021972656, 33.96862, 58.934708, 0.49770453572273254, Black Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 141.49122619628906, 29.281295776367188, 35.08407, 58.09108, 0.29257169365882874, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 123.14710235595703, 88.01102447509766, 73.76906, 62.139084, 0.9711610674858093, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 120.94046783447266, 27.582599639892578, 78.86638, 55.268806, 0.4997466504573822, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 120.96739959716797, 27.58822250366211, 79.067245, 55.323875, 0.43307602405548096, Green Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 123.14710235595703, 88.01102447509766, 73.76906, 62.139084, 0.9711610674858093, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 120.94046783447266, 27.582599639892578, 78.86638, 55.268806, 0.4997466504573822, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 120.96739959716797, 27.58822250366211, 79.067245, 55.323875, 0.43307602405548096, Green Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 131.18838500976562, 87.00945281982422, 57.736755, 64.208755, 0.9625164270401001, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 131.18838500976562, 87.00945281982422, 57.736755, 64.208755, 0.9625164270401001, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 139.59075927734375, 88.63609313964844, 40.748688, 65.97278, 0.9498916864395142, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 139.59075927734375, 88.63609313964844, 40.748688, 65.97278, 0.9498916864395142, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 148.7559051513672, 88.0903091430664, 22.685394, 67.73445, 0.903857409954071, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 148.7559051513672, 88.0903091430664, 22.685394, 67.73445, 0.903857409954071, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 10.559139251708984, 77.73168182373047, 21.11269, 66.5983, 0.9024842977523804, Red Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 137.8790740966797, 32.53751754760742, 44.03827, 63.17675, 0.30326297879219055, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 10.559139251708984, 77.73168182373047, 21.11269, 66.5983, 0.9024842977523804, Red Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 137.8790740966797, 32.53751754760742, 44.03827, 63.17675, 0.30326297879219055, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 15.246509552001953, 63.32921600341797, 30.445812, 29.82312, 0.9384093284606934, Red Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 11.433366775512695, 100.33937072753906, 22.192005, 24.023544, 0.6783015727996826, Red Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 62.73884582519531, 80.95407104492188, 13.4823265, 11.156708, 0.39203113317489624, Green Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 26.592788696289062, 99.07221221923828, 13.342552, 19.463516, 0.3100396990776062, Red Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 961, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 961, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 961, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 961, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 961, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 961, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 961, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 961, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 961, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 961, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 961, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 958, 959, 960, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 958, 959, 960, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 961, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 961, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 959, 959, 960, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 959, 959, 960, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 961, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 961, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 961, 960, 962, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 961, 960, 962, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 961, 960, 962, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 961, 960, 962, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 961, 960, 962, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 961, 960, 962, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 962, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 960, 960, 962, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 958, 959, 960, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 958, 959, 960, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 947, 946, 947, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 947, 946, 947, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 947, 946, 947, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 947, 946, 947, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 942, 940, 941, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, FORWARD, nan, nan, nan, nan, nan, nan, 942, 940, 941, nan, nan, nan, nan, nan, nan, nan, nan, nan
